what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406538741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406540870
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513406542233
error,log,,,"Internal Error",1513406546412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406567309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406569954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406573480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406585775
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513406593920
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1513406595416
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1513406596414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406604910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406605527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406610847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406617179
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1513406618964
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406620981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406629854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406653049
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1513406654296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1513406656828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1513406659751
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406663008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406667336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406675383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406702425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406718986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406727230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406734087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1513406736618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406739234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406745941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406750535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406757352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406759726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406767239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1513406770864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406774536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406778512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406813605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406814243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406847896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406849027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406850344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406870278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406871541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513406873146
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1513406884939
error,log,,,"Internal Error",1513406891777
error,log,,,"Internal Error",1513406891849
error,log,,,"Internal Error",1513406892052
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406893484
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1513406925538
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1513406925564
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1513406925699
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1513406925715
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1513406925717
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1513406925748
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1513406925773
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1513406925779
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1513406925839
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1513406925927
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1513406925934
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1513406925953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406947309
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513406947939
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1513406957342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406958956
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406962415
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1513406965345
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1513406966104
error,log,,,"Internal Error",1513406973933
error,log,,,"Internal Error",1513406975020
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406978033
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513406983062
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513406986349
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513406990227
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1513406994776
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1513406996908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407553173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407565574
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513407571374
error,log,,,"Internal Error",1513407590444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407592860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407609975
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1513407612318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1513407618003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407619155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407650660
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1513407653527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407656677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407669985
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513407673683
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513407687477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407709627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407758525
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1513407763660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1513407764868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1513407769233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1513407770788
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1513407771829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1513407772366
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1513407773581
error,log,,,"Internal Error",1513407778568
error,log,,,"Internal Error",1513407778993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407782915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407789086
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1513407794461
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1513407802897
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1513407812334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407825119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407851607
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1513407853633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407858747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407859856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407869969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407872939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407876626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407879878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407887015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407890507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407902705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407905244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407918296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407955426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513407959624
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1513408056380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1513408059994
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408078875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408082446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408123304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408125175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408139128
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1513408140038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408150488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408166748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408169813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408216582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408229319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408298704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408301513
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1513408316427
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1513408316474
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1513408317190
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1513408317209
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1513408336178
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1513408337476
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1513408345817
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1513408349184
started,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1513408351539
started,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1513408352412
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1513408353001
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1513408354637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408354641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1513408363104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408364030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1513408386029
